"brand","brandLabel","industryLabel","product","productLabel","country","countryLabel"
"http://dbpedia.org/resource/TPG_Telecom","TPG Telecom","Telecommunications","http://dbpedia.org/resource/Prepaid_mobile_phone","Prepaid mobile phone","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/TPG_Telecom","TPG Telecom","Telecommunications","http://dbpedia.org/resource/Broadband","Broadband","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/TPG_Telecom","TPG Telecom","Telecommunications","http://dbpedia.org/resource/Postpaid_mobile_phone","Postpaid mobile phone","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Buby_toys","Buby toys","Collecting","http://dbpedia.org/resource/Scale_model","Scale model","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Vocus_Group","Vocus Group","Telecommunications service","http://dbpedia.org/resource/Cloud_computing","Cloud computing","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Vocus_Group","Vocus Group","Telecommunications service","http://dbpedia.org/resource/Human_voice","Human voice","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Vocus_Group","Vocus Group","Telecommunications service","http://dbpedia.org/resource/Data_center","Data center","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Vocus_Group","Vocus Group","Telecommunications service","http://dbpedia.org/resource/Broadband","Broadband","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Vocus_Group","Vocus Group","Telecommunications service","http://dbpedia.org/resource/Backhaul_(telecommunications)","Backhaul (telecommunications)","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Agrinar","Agrinar","Agricultural machinery industry","http://dbpedia.org/resource/Combine_harvester","Combine harvester","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Agrinar","Agrinar","Agricultural machinery industry","http://dbpedia.org/resource/Tractor","Tractor","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Moyes_Delta_Gliders","Moyes Delta Gliders","Aerospace","http://dbpedia.org/resource/Hang_glider","Hang glider","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Airtime_Products","Airtime Products","Aerospace","http://dbpedia.org/resource/Powered_hang_glider","Powered hang glider","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Moyes_Microlights","Moyes Microlights","Aerospace","http://dbpedia.org/resource/Ultralight_aviation","Ultralight aviation","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Airtime_Products","Airtime Products","Aerospace","http://dbpedia.org/resource/Powered_paragliding","Powered paragliding","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Fabricaciones_Militares","Fabricaciones Militares","Arms industry","http://dbpedia.org/resource/Small_arms","Small arms","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Fabricaciones_Militares","Fabricaciones Militares","Arms industry","http://dbpedia.org/resource/Artillery","Artillery","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Fabricaciones_Militares","Fabricaciones Militares","Arms industry","http://dbpedia.org/resource/Surface-to-air_missile","Surface-to-air missile","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Fabricaciones_Militares","Fabricaciones Militares","Arms industry","http://dbpedia.org/resource/Unmanned_aerial_vehicle","Unmanned aerial vehicle","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Fabricaciones_Militares","Fabricaciones Militares","Arms industry","http://dbpedia.org/resource/Goods_wagon","Goods wagon","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Fabricaciones_Militares","Fabricaciones Militares","Arms industry","http://dbpedia.org/resource/Fertilizer","Fertilizer","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Citroën_Argentina","Citroën Argentina","Automotive industry","http://dbpedia.org/resource/Car","Car","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Crespi_Automotive","Crespi Automotive","Automotive industry","http://dbpedia.org/resource/Car","Car","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Chrysler_Fevre_Argentina","Chrysler Fevre Argentina","Automotive industry","http://dbpedia.org/resource/Car","Car","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Fiat_Concord","Fiat Concord","Automotive industry","http://dbpedia.org/resource/Car","Car","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Fiat_Concord","Fiat Concord","Automotive industry","http://dbpedia.org/resource/Rolling_stock","Rolling stock","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Citroën_Argentina","Citroën Argentina","Automotive industry","http://dbpedia.org/resource/Panel_van","Panel van","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Crespi_Automotive","Crespi Automotive","Automotive industry","http://dbpedia.org/resource/Formula_racing","Formula racing","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Chrysler_Fevre_Argentina","Chrysler Fevre Argentina","Automotive industry","http://dbpedia.org/resource/Truck","Truck","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Fiat_Concord","Fiat Concord","Automotive industry","http://dbpedia.org/resource/Truck","Truck","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Fiat_Concord","Fiat Concord","Automotive industry","http://dbpedia.org/resource/Diesel_multiple_unit","DMU","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Fiat_Concord","Fiat Concord","Automotive industry","http://dbpedia.org/resource/Diesel_multiple_unit","Diesel multiple unit","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Bardot_(fashion_label)","Bardot (fashion label)","Clothing","http://dbpedia.org/resource/Clothing","Clothing","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Bardot_(fashion_label)","Bardot (fashion label)","Clothing","http://dbpedia.org/resource/Fashion_accessory","Fashion accessory","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Lori_Caffe","Lori Caffe","Coffee","http://dbpedia.org/resource/Coffee","Coffee","http://dbpedia.org/resource/Albania","Albania"
"http://dbpedia.org/resource/Lori_Caffe","Lori Caffe","Coffee","http://dbpedia.org/resource/Merchandising","Merchandising","http://dbpedia.org/resource/Albania","Albania"
"http://dbpedia.org/resource/Top_Channel_Films","Top Channel Films","Film","http://dbpedia.org/resource/Feature_film","Feature film","http://dbpedia.org/resource/Albania","Albania"
"http://dbpedia.org/resource/Acba_Bank","Acba Bank","Financial services","http://dbpedia.org/resource/Commercial_bank","Commercial bank","http://dbpedia.org/resource/Armenia","Armenia"
"http://dbpedia.org/resource/Acba_Bank","Acba Bank","Financial services","http://dbpedia.org/resource/Credit_card","Credit card","http://dbpedia.org/resource/Armenia","Armenia"
"http://dbpedia.org/resource/Acba_Bank","Acba Bank","Financial services","http://dbpedia.org/resource/Investment_banking","Investment banking","http://dbpedia.org/resource/Armenia","Armenia"
"http://dbpedia.org/resource/Acba_Bank","Acba Bank","Financial services","http://dbpedia.org/resource/Mortgage","Mortgage","http://dbpedia.org/resource/Armenia","Armenia"
"http://dbpedia.org/resource/State_Bank_of_South_Australia","State Bank of South Australia","Financial services","http://dbpedia.org/resource/Retail_banking","Retail banking","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Acba_Bank","Acba Bank","Financial services","http://dbpedia.org/resource/Retail_banking","Retail banking","http://dbpedia.org/resource/Armenia","Armenia"
"http://dbpedia.org/resource/Byblos_Bank_Armenia","Byblos Bank Armenia","Financial services","http://dbpedia.org/resource/Retail_banking","Retail banking","http://dbpedia.org/resource/Armenia","Armenia"
"http://dbpedia.org/resource/Prospa_(company)","Prospa (company)","Financial services","http://dbpedia.org/resource/Business_loan","Business loan","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Redback_Boots","Redback Boots","Footwear","http://dbpedia.org/resource/Steel-toe_boot","Steel-toe boot","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Redback_Boots","Redback Boots","Footwear","http://dbpedia.org/resource/Workwear","Workwear","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Redback_Boots","Redback Boots","Footwear","http://dbpedia.org/resource/Combat_boot","Combat boot","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/IFM_Investors","IFM Investors","Investment","http://dbpedia.org/resource/Asset_management","Asset management","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/IFM_Investors","IFM Investors","Investment","http://dbpedia.org/resource/Investment_management","Investment management","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/IFM_Investors","IFM Investors","Investment","http://dbpedia.org/resource/Investment_management","Money management","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/IFM_Investors","IFM Investors","Investment","http://dbpedia.org/resource/Alternative_investment","Alternative asset","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/IFM_Investors","IFM Investors","Investment","http://dbpedia.org/resource/Alternative_investment","Alternative investment","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/IFM_Investors","IFM Investors","Investment","http://dbpedia.org/resource/Socially_responsible_investing","Socially responsible investing","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Paspaley","Paspaley","Manufacturing","http://dbpedia.org/resource/Jewellery","Jewellery","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Paspaley","Paspaley","Industry (manufacturing)","http://dbpedia.org/resource/Jewellery","Jewellery","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Fabricaciones_Militares","Fabricaciones Militares","Metallurgy","http://dbpedia.org/resource/Small_arms","Small arms","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Fabricaciones_Militares","Fabricaciones Militares","Metallurgy","http://dbpedia.org/resource/Artillery","Artillery","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Fabricaciones_Militares","Fabricaciones Militares","Metallurgy","http://dbpedia.org/resource/Surface-to-air_missile","Surface-to-air missile","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Fabricaciones_Militares","Fabricaciones Militares","Metallurgy","http://dbpedia.org/resource/Unmanned_aerial_vehicle","Unmanned aerial vehicle","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Emepa_Group","Emepa Group","Metallurgy","http://dbpedia.org/resource/Diesel_locomotive","Diesel locomotive","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Fabricaciones_Militares","Fabricaciones Militares","Metallurgy","http://dbpedia.org/resource/Goods_wagon","Goods wagon","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Emepa_Group","Emepa Group","Metallurgy","http://dbpedia.org/resource/Railcar","Railcar","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Fabricaciones_Militares","Fabricaciones Militares","Metallurgy","http://dbpedia.org/resource/Fertilizer","Fertilizer","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Río_Santiago_Shipyard","Río Santiago Shipyard","Railroad","http://dbpedia.org/resource/Rolling_stock","Rolling stock","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Río_Santiago_Shipyard","Río Santiago Shipyard","Rail transport","http://dbpedia.org/resource/Rolling_stock","Rolling stock","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Río_Santiago_Shipyard","Río Santiago Shipyard","Railroad","http://dbpedia.org/resource/Warship","Warship","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Río_Santiago_Shipyard","Río Santiago Shipyard","Rail transport","http://dbpedia.org/resource/Warship","Warship","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Río_Santiago_Shipyard","Río Santiago Shipyard","Railroad","http://dbpedia.org/resource/Merchant_ship","Merchant ship","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Río_Santiago_Shipyard","Río Santiago Shipyard","Rail transport","http://dbpedia.org/resource/Merchant_ship","Merchant ship","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Gath_&_Chaves","Gath & Chaves","Retail","http://dbpedia.org/resource/Phonograph_record","Vinyl record","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Gath_&_Chaves","Gath & Chaves","Retail","http://dbpedia.org/resource/Phonograph_record","78 rpm","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Gath_&_Chaves","Gath & Chaves","Retail","http://dbpedia.org/resource/Phonograph_record","Phonograph record","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Gath_&_Chaves","Gath & Chaves","Retail","http://dbpedia.org/resource/Clothing","Clothing","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Gath_&_Chaves","Gath & Chaves","Retail","http://dbpedia.org/resource/Furniture","Furniture","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Paspaley","Paspaley","Retail","http://dbpedia.org/resource/Jewellery","Jewellery","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Gath_&_Chaves","Gath & Chaves","Retail","http://dbpedia.org/resource/Toy","Toy","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Gath_&_Chaves","Gath & Chaves","Retail","http://dbpedia.org/resource/Shoe","Shoe","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Gath_&_Chaves","Gath & Chaves","Retail","http://dbpedia.org/resource/Perfume","Perfume","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Supercheap_Auto","Supercheap Auto","Retail","http://dbpedia.org/resource/List_of_auto_parts","List of auto parts","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Gath_&_Chaves","Gath & Chaves","Retail","http://dbpedia.org/resource/Tableware","Tableware","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Sherrin","Sherrin","Sports equipment","http://dbpedia.org/resource/Football_(ball)","Football (ball)","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Precision_Golf_Forging","Precision Golf Forging","Sports equipment","http://dbpedia.org/resource/Golf_equipment","Golf ball retriever","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Precision_Golf_Forging","Precision Golf Forging","Sports equipment","http://dbpedia.org/resource/Golf_equipment","Golf equipment","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Vodafone_Albania","Vodafone Albania","Telecommunications industry","http://dbpedia.org/resource/Landline","Landline","http://dbpedia.org/resource/Albania","Albania"
"http://dbpedia.org/resource/Vodafone_Albania","Vodafone Albania","Telecommunications industry","http://dbpedia.org/resource/Mobile_telephony","Mobile telephony","http://dbpedia.org/resource/Albania","Albania"
"http://dbpedia.org/resource/Vodafone_Albania","Vodafone Albania","Telecommunications industry","http://dbpedia.org/resource/Broadband","Broadband","http://dbpedia.org/resource/Albania","Albania"
"http://dbpedia.org/resource/Vodafone_Albania","Vodafone Albania","Telecommunications industry","http://dbpedia.org/resource/Internet_service_provider","Internet service provider","http://dbpedia.org/resource/Albania","Albania"
"http://dbpedia.org/resource/Emprendimientos_Ferroviarios","Emprendimientos Ferroviarios","Transport","http://dbpedia.org/resource/Rolling_stock","Rolling stock","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Materfer","Materfer","Transport","http://dbpedia.org/resource/Bus","Bus","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Astarsa","Astarsa","Transport","http://dbpedia.org/resource/Ship","Ship","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Emepa_Group","Emepa Group","Transport","http://dbpedia.org/resource/Diesel_locomotive","Diesel locomotive","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Materfer","Materfer","Transport","http://dbpedia.org/resource/Diesel_locomotive","Diesel locomotive","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/SABB_S.A.","SABB S.A.","Transport","http://dbpedia.org/resource/Goods_wagon","Goods wagon","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Astarsa","Astarsa","Transport","http://dbpedia.org/resource/Locomotive","Locomotive","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/TecnoTren","TecnoTren","Transport","http://dbpedia.org/resource/Railbus","Railbus","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Emepa_Group","Emepa Group","Transport","http://dbpedia.org/resource/Railcar","Railcar","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Materfer","Materfer","Transport","http://dbpedia.org/resource/Railcar","Railcar","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Hipster_Whale","Hipster Whale","Video game industry","http://dbpedia.org/resource/Crossy_Road","Crossy Road","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Hipster_Whale","Hipster Whale","Video game industry","http://dbpedia.org/resource/Shooty_Skies","Shooty Skies","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Hipster_Whale","Hipster Whale","Video game industry","http://dbpedia.org/resource/Pac-Man_256","Pac-Man 256","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Paspaley","Paspaley","Wholesaling","http://dbpedia.org/resource/Jewellery","Jewellery","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Acba_Bank","Acba Bank","Bank","http://dbpedia.org/resource/Commercial_bank","Commercial bank","http://dbpedia.org/resource/Armenia","Armenia"
"http://dbpedia.org/resource/Acba_Bank","Acba Bank","Bank","http://dbpedia.org/resource/Credit_card","Credit card","http://dbpedia.org/resource/Armenia","Armenia"
"http://dbpedia.org/resource/Acba_Bank","Acba Bank","Bank","http://dbpedia.org/resource/Investment_banking","Investment banking","http://dbpedia.org/resource/Armenia","Armenia"
"http://dbpedia.org/resource/Acba_Bank","Acba Bank","Bank","http://dbpedia.org/resource/Mortgage","Mortgage","http://dbpedia.org/resource/Armenia","Armenia"
"http://dbpedia.org/resource/Acba_Bank","Acba Bank","Bank","http://dbpedia.org/resource/Retail_banking","Retail banking","http://dbpedia.org/resource/Armenia","Armenia"
"http://dbpedia.org/resource/Mostaza","Mostaza","Food industry","http://dbpedia.org/resource/Fast_food","Fast food","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Chocolate_Aguila","Chocolate Aguila","Food industry","http://dbpedia.org/resource/Chocolate","Chocolate","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Grido_Helado","Grido Helado","Food industry","http://dbpedia.org/resource/Pizza","Pizza","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Terrabusi","Terrabusi","Food industry","http://dbpedia.org/resource/Cracker_(food)","Cracker (food)","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Grido_Helado","Grido Helado","Food industry","http://dbpedia.org/resource/Dessert","Dessert","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Bagley_(company)","Bagley (company)","Food industry","http://dbpedia.org/resource/Biscuit","Biscuit","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Terrabusi","Terrabusi","Food industry","http://dbpedia.org/resource/Cookie","Cookie","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Grido_Helado","Grido Helado","Food industry","http://dbpedia.org/resource/Gelato","Gelato","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Grido_Helado","Grido Helado","Food industry","http://dbpedia.org/resource/Ice_cream","Ice cream","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Hoadley's_Chocolates","Hoadley's Chocolates","Food industry","http://dbpedia.org/resource/Chocolate_bar","Chocolate bar","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Bagley_(company)","Bagley (company)","Food industry","http://dbpedia.org/resource/Alfajor","Alfajor","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Terrabusi","Terrabusi","Food industry","http://dbpedia.org/resource/Alfajor","Alfajor","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Youi","Youi","Insurance","http://dbpedia.org/resource/Vehicle_insurance","Vehicle insurance","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Youi","Youi","Insurance","http://dbpedia.org/resource/Contents_insurance","Contents insurance","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Youi","Youi","Insurance","http://dbpedia.org/resource/Roadside_assistance","Roadside assistance","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Youi","Youi","Insurance","http://dbpedia.org/resource/Home_insurance","Home insurance","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Navigator_Global_Investments","Navigator Global Investments","Investment management","http://dbpedia.org/resource/Alternative_investment","Alternative asset","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Navigator_Global_Investments","Navigator Global Investments","Money management","http://dbpedia.org/resource/Alternative_investment","Alternative asset","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Navigator_Global_Investments","Navigator Global Investments","Investment management","http://dbpedia.org/resource/Alternative_investment","Alternative investment","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Navigator_Global_Investments","Navigator Global Investments","Money management","http://dbpedia.org/resource/Alternative_investment","Alternative investment","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Río_Santiago_Shipyard","Río Santiago Shipyard","Maritime transport","http://dbpedia.org/resource/Rolling_stock","Rolling stock","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Río_Santiago_Shipyard","Río Santiago Shipyard","Maritime transport","http://dbpedia.org/resource/Warship","Warship","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Río_Santiago_Shipyard","Río Santiago Shipyard","Maritime transport","http://dbpedia.org/resource/Merchant_ship","Merchant ship","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Buby_toys","Buby toys","Toy","http://dbpedia.org/resource/Scale_model","Scale model","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Compañía_Primitiva_de_Gas_de_Buenos_Aires_Ltda.","Compañía Primitiva de Gas de Buenos Aires Ltda.","Electricity","http://dbpedia.org/resource/Electricity","Electricity","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Compañía_Primitiva_de_Gas_de_Buenos_Aires_Ltda.","Compañía Primitiva de Gas de Buenos Aires Ltda.","Electricity","http://dbpedia.org/resource/Fuel_gas","Fuel gas","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Compañía_Primitiva_de_Gas_de_Buenos_Aires_Ltda.","Compañía Primitiva de Gas de Buenos Aires Ltda.","Electricity","http://dbpedia.org/resource/Kerosene","Kerosene","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Compañía_Primitiva_de_Gas_de_Buenos_Aires_Ltda.","Compañía Primitiva de Gas de Buenos Aires Ltda.","Coal","http://dbpedia.org/resource/Electricity","Electricity","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Compañía_Primitiva_de_Gas_de_Buenos_Aires_Ltda.","Compañía Primitiva de Gas de Buenos Aires Ltda.","Coal","http://dbpedia.org/resource/Fuel_gas","Fuel gas","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Compañía_Primitiva_de_Gas_de_Buenos_Aires_Ltda.","Compañía Primitiva de Gas de Buenos Aires Ltda.","Coal","http://dbpedia.org/resource/Kerosene","Kerosene","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Insignia_Financial","Insignia Financial","Diversified financial","http://dbpedia.org/resource/Pension","Pension","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/ENSP_Group_-_National_Well_Services_Company","ENSP Group - National Well Services Company","Petroleum industry","http://dbpedia.org/resource/List_of_oilfield_service_companies","List of oilfield service companies","http://dbpedia.org/resource/Algeria","Algeria"
"http://dbpedia.org/resource/Speare's_Brickworks","Speare's Brickworks","Brick","http://dbpedia.org/resource/Roof_tiles","Roof tiles","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Speare's_Brickworks","Speare's Brickworks","Brick","http://dbpedia.org/resource/Brick","Brick","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Speare's_Brickworks","Speare's Brickworks","Brick","http://dbpedia.org/resource/Pipe_(fluid_conveyance)","Pipe (fluid conveyance)","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Algeria_Press_Service","Algeria Press Service","News agency","http://dbpedia.org/resource/News","News","http://dbpedia.org/resource/Algeria","Algeria"
"http://dbpedia.org/resource/Agua_y_Saneamientos_Argentinos","Agua y Saneamientos Argentinos","Sanitation","http://dbpedia.org/resource/Drinking_water","Drinking water","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Obras_Sanitarias_de_la_Nación","Obras Sanitarias de la Nación","Sanitation","http://dbpedia.org/resource/Drinking_water","Drinking water","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Agua_y_Saneamientos_Argentinos","Agua y Saneamientos Argentinos","Sanitation","http://dbpedia.org/resource/Sewer_service","Sewer service","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Obras_Sanitarias_de_la_Nación","Obras Sanitarias de la Nación","Sanitation","http://dbpedia.org/resource/Sewer_service","Sewer service","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Paspaley","Paspaley","Aquaculture","http://dbpedia.org/resource/Jewellery","Jewellery","http://dbpedia.org/resource/Australia","Australia"
"http://dbpedia.org/resource/Tregar","Tregar","Milking machines","http://dbpedia.org/resource/Cream_cheese","Cream cheese","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Tregar","Tregar","Dairy","http://dbpedia.org/resource/Cream_cheese","Cream cheese","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Grido_Helado","Grido Helado","Milking machines","http://dbpedia.org/resource/Pizza","Pizza","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Grido_Helado","Grido Helado","Dairy","http://dbpedia.org/resource/Pizza","Pizza","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Tregar","Tregar","Milking machines","http://dbpedia.org/resource/Cheese","Cheese","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Tregar","Tregar","Dairy","http://dbpedia.org/resource/Cheese","Cheese","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Tregar","Tregar","Milking machines","http://dbpedia.org/resource/Milk","Milk","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/Tregar","Tregar","Dairy","http://dbpedia.org/resource/Milk","Milk","http://dbpedia.org/resource/Argentina","Argentina"
"http://dbpedia.org/resource/La_Martona","La Martona","Milking machines","http://dbpedia.org/resource/Milk","Milk","http://dbpedia.org/resource/Argentina","Argentina"
